,participant,condition,rt,lang
55,22,incongruent,414.201052025978,eng
56,22,congruent,253.45163762591676,eng
57,22,incongruent,664.9673530483005,eng
58,22,incongruent,400.7142128517414,eng
59,22,incongruent,497.46962656778214,eng
60,22,incongruent,671.4080825378011,eng
61,22,congruent,283.74353433890764,eng
62,22,incongruent,1547.2440651662948,eng
63,22,congruent,260.0217306267019,eng
64,22,congruent,791.4271018824987,eng
65,22,incongruent,813.178420169001,eng
66,22,incongruent,459.27966402158427,eng
67,22,incongruent,572.6113585997366,eng
68,22,incongruent,275.14611401447104,eng
69,22,congruent,346.87140712535654,eng
70,22,congruent,465.0135362701633,eng
71,22,incongruent,441.25577167662186,eng
72,22,incongruent,269.67392326786694,eng
73,22,congruent,212.2213442794027,eng
74,22,congruent,417.6283580685249,eng
75,22,incongruent,169.4274327374386,eng
76,22,incongruent,706.2725795011904,eng
77,22,incongruent,308.7435362104578,eng
78,22,congruent,251.01777119252827,eng
79,22,congruent,314.05928852354896,eng
80,22,congruent,766.9467526111971,eng
81,22,congruent,477.647261168577,eng
82,22,incongruent,417.10768458089035,eng
83,22,congruent,296.350384752538,eng
84,22,incongruent,523.9334860529082,eng
85,22,congruent,277.73161187137055,eng
86,22,congruent,503.6536302119045,eng
87,22,congruent,252.81079174411198,eng
88,22,incongruent,582.4521180554445,eng
89,22,incongruent,470.282895533673,eng
90,22,congruent,388.44056046547803,eng
91,22,incongruent,408.0595016307268,eng
92,22,congruent,334.34815018677864,eng
93,22,congruent,289.1725520074155,eng
94,22,congruent,569.2765075122368,eng
95,22,incongruent,436.9189043110597,eng
96,22,incongruent,266.3461917718276,eng
97,22,congruent,473.3689778786777,eng
98,22,incongruent,321.8127864632367,eng
99,22,incongruent,176.4959155381434,eng
0,23,incongruent,1106.4707884872496,eng
1,23,incongruent,322.5881849201381,eng
2,23,congruent,425.56802127231015,eng
3,23,incongruent,371.94930837749223,eng
4,23,incongruent,286.4866902896583,eng
5,23,congruent,570.9663102872337,eng
6,23,congruent,357.36593012542863,eng
7,23,congruent,195.57784570696344,eng
8,23,congruent,276.47888868870416,eng
9,23,congruent,403.2119152909869,eng
10,23,congruent,767.0599731985214,eng
11,23,incongruent,335.7104612047606,eng
12,23,congruent,348.00083006684724,eng
13,23,incongruent,180.0893471165526,eng
14,23,incongruent,295.23869878805436,eng
15,23,congruent,611.4847476186823,eng
16,23,incongruent,375.5701267658102,eng
17,23,incongruent,275.55469826552985,eng
18,23,incongruent,407.44330385032833,eng
19,23,congruent,306.0896987346966,eng
20,23,incongruent,516.7568087033181,eng
21,23,incongruent,428.8975558498769,eng
22,23,incongruent,438.93535021186176,eng
23,23,congruent,398.89293957619856,eng
24,23,incongruent,212.34538470013217,eng
25,23,incongruent,278.82322665896163,eng
26,23,incongruent,260.2377685490439,eng
27,23,congruent,911.697866800771,eng
28,23,congruent,839.8112537877635,eng
29,23,incongruent,514.2489382343286,eng
30,23,incongruent,589.5485351008242,eng
31,23,congruent,510.67033568717784,eng
32,23,congruent,357.4484110738382,eng
33,23,congruent,471.7319598988744,eng
34,23,congruent,313.2031256341075,eng
35,23,congruent,346.4788019170984,eng
36,23,incongruent,405.8373366363333,eng
37,23,incongruent,310.1438931641522,eng
38,23,incongruent,491.4767996849527,eng
39,23,congruent,176.7637524245181,eng
40,23,incongruent,310.26442094313535,eng
41,23,incongruent,562.832214442051,eng
42,23,incongruent,658.9658734541665,eng
43,23,incongruent,693.7372720221039,eng
44,23,incongruent,486.2048788084577,eng
45,23,congruent,333.742053441945,eng
46,23,congruent,429.69070613419046,eng
47,23,incongruent,314.0958158658157,eng
48,23,incongruent,401.5121384908117,eng
49,23,congruent,462.76252835049087,eng
50,23,incongruent,697.2516967522788,eng
51,23,incongruent,638.2304609787902,eng
52,23,incongruent,548.7428871496079,eng
53,23,congruent,406.36711620162885,eng
54,23,congruent,449.9069093371098,eng
55,23,incongruent,283.78646268543207,eng
56,23,congruent,444.01959830940586,eng
57,23,congruent,257.98434078544926,eng
58,23,incongruent,486.1853458255726,eng
59,23,incongruent,292.29115919149564,eng
60,23,incongruent,201.25401789140426,eng
61,23,congruent,187.64243970195105,eng
62,23,congruent,402.28600205274404,eng
63,23,congruent,270.1462945436,eng
64,23,congruent,512.1234381058271,eng
65,23,incongruent,296.1888320931255,eng
66,23,congruent,605.9952795649008,eng
67,23,congruent,240.40228786189857,eng
68,23,congruent,335.0523302705409,eng
69,23,incongruent,642.1300583443169,eng
70,23,congruent,417.0024655715006,eng
71,23,incongruent,604.8066730007669,eng
72,23,congruent,350.20220821959606,eng
73,23,incongruent,353.8766555598094,eng
74,23,incongruent,337.73695369154217,eng
75,23,congruent,466.76143648650805,eng
76,23,incongruent,329.01802381946175,eng
77,23,incongruent,584.657555118689,eng
78,23,congruent,494.53847790419525,eng
79,23,congruent,416.97426655401,eng
80,23,congruent,212.49207489875513,eng
81,23,incongruent,721.6667329953082,eng
82,23,incongruent,419.7111431725929,eng
83,23,incongruent,406.09358446309045,eng
84,23,congruent,439.505393864682,eng
85,23,incongruent,308.96490669906274,eng
86,23,incongruent,580.4316774258955,eng
87,23,incongruent,632.7561850908689,eng
88,23,congruent,210.95969119290552,eng
89,23,congruent,265.0281091560524,eng
90,23,incongruent,226.79673996654816,eng
91,23,congruent,298.103134598024,eng
92,23,congruent,434.6305126825784,eng
93,23,congruent,418.51987285476093,eng
94,23,congruent,333.4988695058489,eng
95,23,incongruent,173.0062827994416,eng
96,23,congruent,290.09496108400833,eng
97,23,congruent,400.195817406042,eng
98,23,congruent,525.6774374366065,eng
99,23,congruent,749.0026824093583,eng
0,24,congruent,373.5023663215452,eng
1,24,congruent,389.77437276063074,eng
2,24,congruent,201.89482228462572,eng
3,24,congruent,800.7510032942492,eng
4,24,congruent,436.5572901816432,eng
5,24,incongruent,493.07068409096354,eng
6,24,congruent,657.9847183281266,eng
7,24,incongruent,314.6286089281778,eng
8,24,congruent,423.45079340495454,eng
9,24,congruent,715.7905856233601,eng
10,24,incongruent,369.7268854786394,eng
11,24,incongruent,360.92494079054626,eng
12,24,congruent,353.29278330430344,eng
13,24,incongruent,872.3030502921192,eng
14,24,incongruent,490.3724229078883,eng
15,24,congruent,338.53098513124917,eng
16,24,congruent,280.94298224223473,eng
17,24,incongruent,201.87515104687608,eng
18,24,congruent,499.80938270679917,eng
19,24,congruent,377.90070763419965,eng
20,24,incongruent,708.9812204653826,eng
21,24,congruent,337.7344601185973,eng
22,24,incongruent,489.9250675991163,eng
23,24,incongruent,382.97169967510445,eng
24,24,incongruent,222.47184761323072,eng
25,24,congruent,345.5883770471813,eng
26,24,congruent,388.7823689179496,eng
27,24,incongruent,383.24261139738996,eng
28,24,incongruent,616.1135232300151,eng
29,24,incongruent,345.5048978882287,eng
30,24,incongruent,371.9864300323665,eng
31,24,congruent,501.52321876238824,eng
32,24,congruent,388.88800923460417,eng
33,24,congruent,332.35666612300133,eng
34,24,incongruent,324.29651906610405,eng
35,24,congruent,638.7555155360819,eng
36,24,incongruent,634.6480596184355,eng
37,24,incongruent,313.4085497947869,eng
38,24,incongruent,635.1933245442317,eng
39,24,congruent,290.23566637727185,eng
40,24,congruent,329.8647930189136,eng
41,24,congruent,387.9316626040811,eng
42,24,congruent,301.6345261105601,eng
43,24,incongruent,503.5125586526525,eng
44,24,congruent,319.8266190537156,eng
45,24,incongruent,412.6801915801251,eng
46,24,incongruent,417.9063380525869,eng
47,24,congruent,338.7483134900048,eng
48,24,incongruent,580.4752885560803,eng
49,24,congruent,724.0690568762438,eng
50,24,incongruent,341.0962354147635,eng
51,24,congruent,285.6494736525632,eng
52,24,incongruent,360.4989210878419,eng
53,24,congruent,593.6109319274622,eng
54,24,incongruent,146.40065892058556,eng
55,24,incongruent,484.2303601783305,eng
56,24,incongruent,447.5894925730556,eng
57,24,congruent,251.25393367509287,eng
58,24,congruent,233.11131114821802,eng
59,24,congruent,240.85591593887057,eng
60,24,incongruent,324.6484262181172,eng
61,24,incongruent,565.3355557524275,eng
62,24,congruent,421.8498114418379,eng
63,24,congruent,231.15990881166184,eng
64,24,incongruent,294.0042961171376,eng
65,24,congruent,286.1542504089122,eng
66,24,congruent,398.7156421049159,eng
67,24,congruent,245.57750116755318,eng
68,24,congruent,378.99446301137095,eng
69,24,congruent,298.8617424242794,eng
70,24,congruent,382.9910102211196,eng
71,24,congruent,544.2025606203056,eng
72,24,incongruent,314.35780271911904,eng
73,24,congruent,416.785972449524,eng
74,24,congruent,207.5851491656859,eng
75,24,congruent,309.78499775723844,eng
76,24,incongruent,759.9486763347734,eng
77,24,incongruent,480.51669529391114,eng
78,24,incongruent,353.15806295754476,eng
79,24,congruent,401.004766970204,eng
80,24,incongruent,309.2631450665971,eng
81,24,incongruent,494.63825619335057,eng
82,24,congruent,368.53447847127575,eng
83,24,incongruent,449.66487652038256,eng
84,24,incongruent,502.3424367931026,eng
85,24,congruent,267.8568633188502,eng
86,24,incongruent,517.8215240195291,eng
87,24,incongruent,862.5919541437806,eng
88,24,congruent,428.58822867573593,eng
89,24,incongruent,463.5105444440319,eng
90,24,incongruent,426.0205811442187,eng
91,24,incongruent,245.87766115395374,eng
92,24,incongruent,406.24654829766894,eng
93,24,congruent,260.4710418756821,eng
94,24,incongruent,328.0897120899862,eng
95,24,incongruent,494.2305633544072,eng
96,24,incongruent,218.3125606867685,eng
97,24,incongruent,544.5999669528265,eng
98,24,incongruent,747.742946364104,eng
99,24,congruent,384.8250536731317,eng
0,25,incongruent,288.2521257072787,eng
1,25,incongruent,416.79163262252956,eng
2,25,incongruent,327.4496079334422,eng
3,25,incongruent,199.17386025805422,eng
4,25,incongruent,635.7546841058067,eng
5,25,incongruent,682.8931078317203,eng
6,25,congruent,203.20497794101493,eng
7,25,incongruent,240.34102931821025,eng
8,25,incongruent,441.5209228751828,eng
9,25,congruent,445.7792513381837,eng
10,25,incongruent,388.6538239895068,eng
11,25,congruent,240.00038053305823,eng
12,25,congruent,320.3317228396958,eng
13,25,incongruent,593.771281074142,eng
14,25,incongruent,558.0111041407514,eng
15,25,congruent,432.2213499727128,eng
16,25,incongruent,350.1365913604766,eng
17,25,congruent,265.81508131375125,eng
18,25,incongruent,317.2226462042719,eng
19,25,congruent,362.0830525776037,eng
20,25,congruent,351.01300580219004,eng
21,25,congruent,476.1616278655497,eng
22,25,congruent,315.83265152629986,eng
23,25,congruent,511.1953803173702,eng
24,25,incongruent,371.8493714228716,eng
25,25,incongruent,602.9018334725002,eng
26,25,congruent,294.9295668408754,eng
27,25,congruent,331.9008091200895,eng
28,25,incongruent,212.282504247443,eng
29,25,incongruent,245.8303605027491,eng
30,25,congruent,907.4541364259201,eng
31,25,congruent,286.6045952631742,eng
32,25,incongruent,288.09683255037964,eng
33,25,incongruent,438.8531534306461,eng
34,25,incongruent,415.5117413667462,eng
35,25,incongruent,612.9382355832794,eng
36,25,congruent,833.7001057493803,eng
37,25,congruent,343.49434330712904,eng
38,25,congruent,862.413257022457,eng
39,25,incongruent,213.65070082334609,eng
40,25,incongruent,350.980475183836,eng
41,25,congruent,276.4253845624361,eng
42,25,congruent,483.79038167262263,eng
43,25,congruent,311.7952143650502,eng
44,25,congruent,264.41047583432885,eng
45,25,congruent,343.2796034428555,eng
46,25,congruent,297.20878233702274,eng
47,25,incongruent,437.98731684905687,eng
48,25,incongruent,348.65062717293324,eng
49,25,congruent,236.0765991526717,eng
50,25,congruent,254.7557335980222,eng
51,25,incongruent,316.4986465969265,eng
52,25,incongruent,287.1918861394915,eng
53,25,incongruent,646.0400689662813,eng
54,25,congruent,136.76290694953923,eng
55,25,congruent,479.25103004629193,eng
56,25,congruent,359.9399924469958,eng
57,25,incongruent,400.98048238839056,eng
58,25,congruent,408.4526408040231,eng
59,25,congruent,334.58995159847103,eng
60,25,congruent,292.16510415874853,eng
61,25,congruent,347.1351238239377,eng
62,25,congruent,491.16664477514576,eng
63,25,incongruent,410.1687271378757,eng
64,25,congruent,299.3160591405313,eng
65,25,incongruent,947.4235260139067,eng
66,25,congruent,258.8463621528948,eng
67,25,incongruent,299.71302395061844,eng
68,25,congruent,450.4899842703334,eng
69,25,congruent,264.5617163961112,eng
70,25,incongruent,252.87379889969802,eng
71,25,incongruent,767.3974844474644,eng
72,25,incongruent,266.1910165361244,eng
73,25,incongruent,580.3617073622294,eng
74,25,congruent,517.9404683331763,eng
75,25,congruent,474.65238372016654,eng
76,25,incongruent,290.5406983608027,eng
77,25,congruent,340.5029144070299,eng
78,25,incongruent,402.10773654260794,eng
79,25,incongruent,532.6213081153301,eng
80,25,congruent,321.4988200368019,eng
81,25,incongruent,898.7732411265242,eng
82,25,congruent,211.94708709339793,eng
83,25,incongruent,583.104396893003,eng
84,25,congruent,364.9510805435905,eng
85,25,incongruent,228.60436297660772,eng
86,25,congruent,271.1804799424483,eng
87,25,incongruent,194.33851109554982,eng
88,25,congruent,244.65162032187823,eng
89,25,incongruent,577.7200983954443,eng
90,25,congruent,870.8428104720765,eng
91,25,incongruent,476.48240767124867,eng
92,25,incongruent,501.53759010885744,eng
93,25,incongruent,316.78119138422113,eng
94,25,congruent,391.7270621490086,eng
95,25,incongruent,377.86566853811064,eng
96,25,congruent,309.28550834486,eng
97,25,congruent,435.369199157993,eng
98,25,incongruent,434.18299951990605,eng
99,25,incongruent,578.1495628433368,eng
0,26,congruent,289.4646567524992,eng
1,26,incongruent,394.021738105755,eng
2,26,congruent,222.29963478549226,eng
3,26,congruent,592.8962436796447,eng
4,26,congruent,517.5595369550625,eng
5,26,congruent,539.493038866146,eng
6,26,congruent,234.77449372726593,eng
7,26,congruent,517.609077482645,eng
8,26,incongruent,565.0019444679865,eng
9,26,incongruent,358.6184256736649,eng
10,26,congruent,671.0299706509695,eng
11,26,incongruent,343.93451907892745,eng
12,26,incongruent,345.51257097958114,eng
13,26,incongruent,678.1655560500179,eng
14,26,congruent,579.1665974714556,eng
15,26,incongruent,215.6802828568446,eng
16,26,incongruent,243.45379470723628,eng
17,26,incongruent,542.8878239343874,eng
18,26,incongruent,474.30015015115913,eng
19,26,incongruent,518.7564956292141,eng
20,26,incongruent,329.59678536490765,eng
21,26,incongruent,173.19147009909045,eng
22,26,incongruent,858.0655720412467,eng
23,26,congruent,382.92780210106673,eng
24,26,incongruent,413.68907579928634,eng
25,26,incongruent,278.8818159142732,eng
26,26,congruent,271.7263245743261,eng
27,26,congruent,357.3185143899891,eng
28,26,incongruent,706.9511350055707,eng
29,26,incongruent,384.87223069409885,eng
30,26,congruent,348.7183593693652,eng
31,26,incongruent,418.82444883209587,eng
32,26,incongruent,283.4730251213233,eng
33,26,incongruent,433.27132165737504,eng
34,26,congruent,812.8264354466844,eng
35,26,congruent,508.0824083035627,eng
36,26,congruent,270.6449431816113,eng
37,26,congruent,276.84191805138755,eng
38,26,congruent,328.25419380718733,eng
39,26,incongruent,263.56971961178533,eng
40,26,incongruent,456.0548005456958,eng
41,26,congruent,310.78943249274994,eng
42,26,incongruent,292.6085329682988,eng
43,26,congruent,272.2524031632255,eng
44,26,incongruent,283.02697392054404,eng
45,26,incongruent,545.8361023215048,eng
46,26,congruent,399.268291737963,eng
47,26,congruent,183.22437236640835,eng
48,26,congruent,711.657861033796,eng
49,26,congruent,802.9390949229315,eng
50,26,congruent,224.62713184237714,eng
51,26,congruent,215.44052023921134,eng
52,26,incongruent,394.5056595527444,eng
53,26,congruent,723.2196126860516,eng
54,26,incongruent,452.12191836434874,eng
55,26,incongruent,237.2843171261194,eng
56,26,incongruent,253.8481582080555,eng
57,26,congruent,671.2087275302202,eng
58,26,incongruent,429.7913768945283,eng
59,26,incongruent,202.61706189230833,eng
60,26,congruent,340.6014776310518,eng
61,26,incongruent,233.1240504233247,eng
62,26,congruent,374.58183381311204,eng
63,26,incongruent,296.91392672884905,eng
64,26,incongruent,357.73718842834467,eng
65,26,congruent,328.4193264163291,eng
66,26,congruent,344.87028369033226,eng
67,26,incongruent,509.65158414624227,eng
68,26,incongruent,552.2165478941295,eng
69,26,incongruent,396.7600700934264,eng
70,26,congruent,243.20107403962294,eng
71,26,incongruent,586.8764891784584,eng
72,26,congruent,745.0286264649652,eng
73,26,congruent,559.7747973242825,eng
74,26,congruent,635.7924299205599,eng
75,26,congruent,346.2436643169273,eng
76,26,incongruent,509.7160740787813,eng
77,26,incongruent,450.38613516548537,eng
78,26,incongruent,498.42584629310466,eng
79,26,congruent,284.72257708807007,eng
80,26,congruent,287.6623322397796,eng
81,26,congruent,354.3481892176918,eng
82,26,congruent,346.90042286526966,eng
83,26,congruent,516.7483775361351,eng
84,26,congruent,936.3058901288205,eng
85,26,incongruent,847.3904454070874,eng
86,26,congruent,509.0706629405443,eng
87,26,incongruent,335.2622660494394,eng
88,26,incongruent,337.46725581177935,eng
89,26,incongruent,508.5253499070494,eng
90,26,congruent,308.5362447549059,eng
91,26,incongruent,346.27613827531087,eng
92,26,incongruent,280.1412049420066,eng
93,26,congruent,450.9982949204481,eng
94,26,incongruent,316.53619416491205,eng
95,26,congruent,422.8424429232865,eng
96,26,congruent,315.2785680106256,eng
97,26,incongruent,613.4639151088653,eng
98,26,congruent,337.70607046882947,eng
99,26,congruent,214.6139393851612,eng
0,27,incongruent,427.32700005765264,eng
1,27,incongruent,447.1860581630481,eng
2,27,incongruent,417.6602926308027,eng
3,27,congruent,274.1433981323261,eng
4,27,incongruent,513.7147466065173,eng
5,27,congruent,364.7856518741888,eng
6,27,incongruent,334.973044926682,eng
7,27,congruent,341.62760616758277,eng
8,27,congruent,280.35334205490443,eng
9,27,incongruent,292.4563916407525,eng
10,27,congruent,387.5596866356759,eng
11,27,incongruent,326.6519460168887,eng
12,27,congruent,384.2892565119404,eng
13,27,incongruent,565.584026184926,eng
14,27,incongruent,516.5358597781687,eng
15,27,incongruent,373.49602899953476,eng
16,27,congruent,319.2958596413676,eng
17,27,congruent,818.1272376416612,eng
18,27,congruent,424.0591385867285,eng
19,27,congruent,472.8282925962428,eng
20,27,congruent,771.3457015245872,eng
21,27,congruent,196.53166220313832,eng
22,27,incongruent,320.4138464386596,eng
23,27,congruent,277.6805261506609,eng
24,27,incongruent,411.06479142534465,eng
25,27,incongruent,715.2586700512618,eng
26,27,incongruent,306.1736405828715,eng
27,27,incongruent,842.8546547534972,eng
28,27,congruent,257.6924220599371,eng
29,27,congruent,299.4884343484696,eng
30,27,incongruent,704.5313347057513,eng
31,27,incongruent,478.5252107686524,eng
32,27,congruent,282.53584567059085,eng
33,27,incongruent,368.848492893253,eng
34,27,congruent,344.3003833521745,eng
35,27,incongruent,403.51989264623205,eng
36,27,congruent,386.7835658556112,eng
37,27,congruent,247.2818230307393,eng
38,27,incongruent,272.1236958608064,eng
39,27,congruent,268.87023843561144,eng
40,27,congruent,242.02254733000893,eng
41,27,incongruent,416.4762550549913,eng
42,27,incongruent,363.5962448998958,eng
43,27,congruent,385.6448164166119,eng
44,27,congruent,307.2253245714033,eng
45,27,congruent,393.5330279589656,eng
46,27,congruent,282.64811265058836,eng
47,27,incongruent,237.90830302692186,eng
48,27,congruent,238.55905721790046,eng
49,27,congruent,197.69868580287408,eng
50,27,incongruent,405.7197547228005,eng
51,27,incongruent,838.6826668055724,eng
52,27,incongruent,461.7653023037349,eng
53,27,incongruent,595.770284423731,eng
54,27,congruent,342.14570867134734,eng
55,27,congruent,198.35807170700699,eng
56,27,incongruent,426.8862083369935,eng
57,27,incongruent,302.1390635108042,eng
58,27,congruent,601.1248834596186,eng
59,27,incongruent,569.5554336306145,eng
60,27,congruent,331.7601620683917,eng
61,27,congruent,291.0185892577509,eng
62,27,congruent,292.4852945040662,eng
63,27,incongruent,374.4525475472449,eng
64,27,congruent,401.98037166806444,eng
65,27,congruent,366.740368109846,eng
66,27,congruent,286.4597292116398,eng
67,27,incongruent,383.860962773928,eng
68,27,congruent,275.9245414321455,eng
69,27,incongruent,574.7784501144708,eng
70,27,incongruent,562.842308449503,eng
71,27,incongruent,413.0923628624517,eng
72,27,congruent,455.3380080783403,eng
73,27,incongruent,365.1086725317676,eng
74,27,incongruent,425.024433311001,eng
75,27,incongruent,490.5263005137301,eng
76,27,congruent,466.5955396142475,eng
77,27,incongruent,444.98274466224524,eng
78,27,congruent,308.5652885421676,eng
79,27,congruent,306.08786119795656,eng
80,27,congruent,289.06092796039354,eng
81,27,congruent,316.8114924920905,eng
82,27,incongruent,312.9105420480183,eng
83,27,congruent,418.3993086345376,eng
84,27,congruent,486.1434455361589,eng
85,27,congruent,320.9382153713147,eng
86,27,incongruent,562.3113324004206,eng
87,27,incongruent,273.2854293004603,eng
88,27,incongruent,427.953797233222,eng
89,27,incongruent,504.94819005221336,eng
90,27,incongruent,470.52529688219477,eng
91,27,incongruent,229.5797911413873,eng
92,27,congruent,362.05566410137044,eng
93,27,incongruent,350.0746058399828,eng
94,27,incongruent,249.74987844523167,eng
95,27,congruent,342.46124660659586,eng
96,27,incongruent,780.2588299680128,eng
97,27,incongruent,1076.9186439749938,eng
98,27,congruent,442.32400677716316,eng
99,27,congruent,556.2235567485011,eng
0,28,incongruent,328.9526886144441,eng
1,28,congruent,365.2819012804853,eng
2,28,incongruent,651.0786514252464,eng
3,28,congruent,392.72769495421005,eng
4,28,congruent,254.64669128442873,eng
5,28,incongruent,274.4881880858409,eng
6,28,congruent,538.570174608788,eng
7,28,congruent,379.64727704587074,eng
8,28,congruent,404.1519680097342,eng
9,28,congruent,266.88109483625726,eng
10,28,congruent,332.8838271215705,eng
11,28,congruent,445.0049610547751,eng
12,28,incongruent,687.3324685233174,eng
13,28,congruent,429.9121677922732,eng
14,28,incongruent,560.68688602107,eng
15,28,incongruent,343.42880719809,eng
16,28,incongruent,346.4604439654903,eng
17,28,congruent,504.34908904222425,eng
18,28,congruent,227.54762666729687,eng
19,28,congruent,519.4703056642928,eng
20,28,incongruent,432.3413654650943,eng
21,28,incongruent,343.9393787313827,eng
22,28,congruent,503.66438491095107,eng
23,28,incongruent,489.7819158025123,eng
24,28,incongruent,727.3150825452456,eng
25,28,congruent,369.1735889625203,eng
26,28,congruent,532.7293342817522,eng
27,28,congruent,377.26128558671724,eng
28,28,incongruent,763.7681056456261,eng
29,28,congruent,223.6633890018669,eng
30,28,congruent,339.8891582593586,eng
31,28,incongruent,345.8716146565492,eng
32,28,congruent,272.4517879166758,eng
33,28,congruent,548.7007469616682,eng
34,28,congruent,355.33986038107116,eng
35,28,incongruent,202.22076595486303,eng
36,28,congruent,462.57436043521955,eng
37,28,congruent,262.2824498880691,eng
38,28,congruent,396.86684760109364,eng
39,28,incongruent,407.55472210431327,eng
40,28,incongruent,382.3788536189908,eng
41,28,incongruent,1204.2983672847758,eng
42,28,congruent,492.9579381432187,eng
43,28,incongruent,349.86797506016796,eng
44,28,incongruent,399.8521256570076,eng
45,28,incongruent,535.6526725853089,eng
46,28,incongruent,336.74824553959684,eng
47,28,congruent,786.2289851296925,eng
48,28,congruent,384.52148025605203,eng
49,28,congruent,283.5622076595917,eng
50,28,incongruent,374.93767425157245,eng
51,28,congruent,432.3071541053,eng
52,28,congruent,365.6053285119084,eng
53,28,congruent,430.8446510452009,eng
54,28,congruent,482.1061395127663,eng
55,28,congruent,440.8371870459357,eng
56,28,congruent,502.9885820789311,eng
57,28,congruent,488.69679268887523,eng
58,28,incongruent,803.541762879524,eng
59,28,incongruent,461.1871130012177,eng
60,28,incongruent,223.90072556260216,eng
61,28,congruent,349.47277459223767,eng
62,28,incongruent,336.2019056197282,eng
63,28,congruent,219.45473499471348,eng
64,28,congruent,346.16781160193943,eng
65,28,congruent,543.4468215445227,eng
66,28,incongruent,368.45333556471667,eng
67,28,incongruent,502.3227447109046,eng
68,28,incongruent,468.0912653199808,eng
69,28,incongruent,474.9433871259449,eng
70,28,incongruent,484.44710995551475,eng
71,28,incongruent,454.0261920758119,eng
72,28,congruent,451.26736803723225,eng
73,28,incongruent,489.297019048891,eng
74,28,congruent,332.6869659224716,eng
75,28,incongruent,271.13175304582603,eng
76,28,incongruent,305.5611135084948,eng
77,28,incongruent,678.4767518394315,eng
78,28,congruent,295.1988425694078,eng
79,28,incongruent,452.49008409057086,eng
80,28,congruent,385.8484718372156,eng
81,28,incongruent,635.2346142345334,eng
82,28,incongruent,282.6931016658166,eng
83,28,incongruent,450.6579215966959,eng
84,28,congruent,375.5945200647372,eng
85,28,congruent,368.2358552007354,eng
86,28,incongruent,377.5420286235664,eng
87,28,incongruent,485.5159903906175,eng
88,28,incongruent,189.8342411368006,eng
89,28,congruent,344.8773609303737,eng
90,28,congruent,242.96851072917667,eng
91,28,incongruent,385.74213268028046,eng
92,28,congruent,245.92404854876202,eng
93,28,incongruent,359.75327637841156,eng
94,28,incongruent,371.3882011483751,eng
95,28,incongruent,481.9194739696311,eng
96,28,congruent,276.73274883861313,eng
97,28,incongruent,658.3518302435257,eng
98,28,incongruent,281.8885151905446,eng
99,28,incongruent,507.8778120730411,eng
0,29,congruent,203.74654467080202,eng
1,29,incongruent,497.5594299329123,eng
2,29,congruent,254.99639572815937,eng
3,29,incongruent,579.6779163409994,eng
4,29,incongruent,553.3413002158137,eng
5,29,congruent,216.87047904928852,eng
6,29,incongruent,264.77652832319166,eng
7,29,congruent,416.44199250256264,eng
8,29,incongruent,185.1820701704177,eng
9,29,congruent,683.9546308206844,eng
10,29,congruent,426.8429532207387,eng
11,29,incongruent,509.26256794731853,eng
12,29,incongruent,532.670420496745,eng
13,29,congruent,479.43244655702813,eng
14,29,congruent,258.22359633967335,eng
15,29,congruent,321.957065138825,eng
16,29,congruent,445.32249658541303,eng
17,29,congruent,470.86369422360303,eng
18,29,incongruent,608.3157039027526,eng
19,29,congruent,230.5791450419009,eng
20,29,congruent,392.4513383159983,eng
21,29,congruent,344.2744102266944,eng
22,29,congruent,359.0517080714994,eng
23,29,incongruent,477.0276989148872,eng
24,29,incongruent,707.9469238087521,eng
25,29,incongruent,333.08526141547406,eng
26,29,incongruent,400.0589907042357,eng
27,29,incongruent,521.5816079752894,eng
28,29,incongruent,101.26048626627761,eng
29,29,incongruent,257.49803979325304,eng
30,29,congruent,456.06361017362707,eng
31,29,incongruent,387.921422316134,eng
32,29,congruent,622.4752215312361,eng
33,29,incongruent,434.5406948537854,eng
34,29,congruent,348.65199862823107,eng
35,29,congruent,306.51359085609226,eng
36,29,incongruent,634.6314144658763,eng
37,29,congruent,204.74174952780726,eng
38,29,incongruent,429.9033095156497,eng
39,29,congruent,681.5370799613871,eng
40,29,congruent,545.4488395624844,eng
41,29,incongruent,749.5803289534545,eng
42,29,incongruent,492.77404614346585,eng
43,29,incongruent,409.23314314564647,eng
44,29,incongruent,321.5704285547574,eng
45,29,incongruent,506.9509835303187,eng
46,29,congruent,397.50627785837077,eng
47,29,incongruent,214.24723746721963,eng
48,29,congruent,435.3649943693128,eng
49,29,incongruent,344.7854946590525,eng
50,29,congruent,379.11697315021195,eng
51,29,incongruent,477.07076528132785,eng
52,29,incongruent,391.63340803258035,eng
53,29,incongruent,906.6702997615952,eng
54,29,incongruent,972.6031983481291,eng
55,29,incongruent,336.5518009818954,eng
56,29,incongruent,288.40744416866914,eng
57,29,congruent,367.0564211870412,eng
58,29,congruent,357.31073547695814,eng
59,29,incongruent,397.93116823179787,eng
60,29,congruent,356.80053749990805,eng
61,29,incongruent,905.1628963440155,eng
62,29,congruent,245.61058566809558,eng
63,29,incongruent,145.1806077788506,eng
64,29,incongruent,520.5024881705278,eng
65,29,congruent,275.2022034011807,eng
66,29,congruent,249.37162818788323,eng
67,29,congruent,279.9812322990468,eng
68,29,congruent,719.621543869706,eng
69,29,congruent,825.3701333484817,eng
70,29,incongruent,488.9999395053535,eng
71,29,incongruent,357.54651528066205,eng
72,29,incongruent,374.24866102977444,eng
73,29,congruent,350.6880601468276,eng
