participant,condition,rt,lang,sex
22,congruent,535.2412579986865,eng,K
22,incongruent,466.9890623600228,eng,K
22,congruent,369.4358220988019,eng,K
22,congruent,625.9190662567534,eng,K
22,incongruent,408.1182266514104,eng,K
22,incongruent,300.0694082207275,eng,K
22,incongruent,735.161991505322,eng,K
22,incongruent,734.7908638578414,eng,K
22,congruent,346.51855131251097,eng,K
22,incongruent,366.9455872447279,eng,K
22,congruent,256.77976523521045,eng,K
22,incongruent,903.486447193641,eng,K
22,congruent,734.4244623981137,eng,K
22,congruent,401.15842839843054,eng,K
22,congruent,665.2746410755501,eng,K
22,congruent,207.57398263837905,eng,K
22,incongruent,592.3542167732589,eng,K
22,incongruent,269.8339724085577,eng,K
22,congruent,199.78848106461564,eng,K
22,congruent,513.5436929276652,eng,K
22,incongruent,979.4816540861985,eng,K
22,congruent,687.9415410164668,eng,K
22,incongruent,348.7657476977397,eng,K
22,incongruent,530.0904510933699,eng,K
22,congruent,440.267239050439,eng,K
22,incongruent,329.85415186608606,eng,K
22,congruent,403.6083264744904,eng,K
22,congruent,284.59658385101716,eng,K
22,incongruent,226.44666492539943,eng,K
22,incongruent,560.5472068208474,eng,K
22,congruent,547.5400989979485,eng,K
22,incongruent,377.74293527691736,eng,K
22,congruent,278.925413906482,eng,K
22,congruent,319.53766865584333,eng,K
22,congruent,323.4077288763603,eng,K
22,congruent,258.3803425206889,eng,K
22,incongruent,745.1862068532399,eng,K
22,congruent,274.9461925101213,eng,K
22,incongruent,477.0649941046257,eng,K
22,incongruent,202.2364007329075,eng,K
22,congruent,1060.6587482840914,eng,K
22,congruent,248.13756494345637,eng,K
22,congruent,335.80714073005663,eng,K
22,congruent,331.44717727815,eng,K
23,incongruent,172.1679704993199,eng,M
23,incongruent,330.9408838335296,eng,M
23,incongruent,274.51233509782514,eng,M
23,congruent,288.75342523048,eng,M
23,incongruent,380.20835868442333,eng,M
23,incongruent,612.748315465639,eng,M
23,incongruent,375.7523494605737,eng,M
23,congruent,490.56518936509326,eng,M
23,incongruent,721.3683759113562,eng,M
23,congruent,310.20508242445015,eng,M
23,congruent,295.4704000057306,eng,M
23,congruent,270.59423342371105,eng,M
23,incongruent,186.4703765129255,eng,M
23,incongruent,466.1169552211592,eng,M
23,congruent,218.75481309195092,eng,M
23,congruent,171.20228138541316,eng,M
23,incongruent,391.42647329343856,eng,M
23,incongruent,458.00122282260224,eng,M
23,incongruent,179.28865625478244,eng,M
23,incongruent,445.6031734001214,eng,M
23,incongruent,295.29963207983826,eng,M
23,congruent,208.84096785974776,eng,M
23,incongruent,374.9823378795658,eng,M
23,congruent,385.561216162032,eng,M
23,incongruent,442.9813920904608,eng,M
23,incongruent,452.4715329330321,eng,M
23,incongruent,664.3698125868824,eng,M
23,congruent,431.2421184361575,eng,M
23,congruent,681.5902144645113,eng,M
23,incongruent,335.2760761872877,eng,M
23,incongruent,263.3516620597879,eng,M
23,congruent,270.0256605655713,eng,M
23,congruent,270.2994411049876,eng,M
23,congruent,204.4761634130592,eng,M
23,congruent,330.7692079336181,eng,M
23,incongruent,806.0913153762904,eng,M
23,congruent,468.53954272699093,eng,M
23,incongruent,375.1975080474125,eng,M
23,congruent,402.2522055391164,eng,M
23,congruent,310.95784724802,eng,M
23,congruent,755.3813498492398,eng,M
23,incongruent,514.9848139115385,eng,M
23,incongruent,560.9363391330078,eng,M
23,congruent,495.26407175352097,eng,M
23,congruent,342.84071365307716,eng,M
23,incongruent,309.8764349746516,eng,M
23,incongruent,507.83583439531554,eng,M
23,incongruent,353.4960743189874,eng,M
23,congruent,561.7410911462105,eng,M
23,incongruent,433.08130122098635,eng,M
23,incongruent,364.14349379825563,eng,M
23,incongruent,310.3177811992094,eng,M
23,incongruent,710.318958260214,eng,M
23,incongruent,250.89355970847535,eng,M
23,incongruent,391.5525541348041,eng,M
23,incongruent,442.28966653274836,eng,M
23,congruent,256.2371564059373,eng,M
23,congruent,486.90635118728125,eng,M
23,congruent,305.3505183769631,eng,M
23,incongruent,556.3389526342454,eng,M
23,incongruent,633.9055864565016,eng,M
23,congruent,431.34975300947417,eng,M
23,congruent,418.35957930621214,eng,M
23,congruent,373.6447463300783,eng,M
23,incongruent,240.9368851777126,eng,M
23,incongruent,292.38430126141435,eng,M
23,incongruent,388.2691624893114,eng,M
23,incongruent,465.6879086957249,eng,M
23,congruent,299.34902009025086,eng,M
23,congruent,277.17419196469154,eng,M
23,congruent,373.999196921188,eng,M
23,congruent,269.4313060692938,eng,M
23,congruent,413.37794148758906,eng,M
23,congruent,557.2520339206479,eng,M
23,incongruent,522.8187869067797,eng,M
23,congruent,369.51876679330434,eng,M
23,congruent,388.74218400239664,eng,M
23,congruent,206.38342476772584,eng,M
23,congruent,302.2727848215189,eng,M
23,congruent,357.1744517744112,eng,M
23,incongruent,645.5971060336351,eng,M
23,congruent,215.3738560507003,eng,M
23,incongruent,633.9481964390463,eng,M
23,incongruent,1029.338171155622,eng,M
23,congruent,433.928038750547,eng,M
23,congruent,299.91347020164494,eng,M
23,congruent,630.3081071566282,eng,M
23,congruent,384.8882381935746,eng,M
23,congruent,249.27576457805438,eng,M
23,incongruent,405.77510520705175,eng,M
23,congruent,226.6581343040592,eng,M
23,congruent,400.2255082695322,eng,M
23,congruent,238.3333395687843,eng,M
23,congruent,633.4626699867903,eng,M
23,incongruent,124.35584730270115,eng,M
23,incongruent,314.3830343911062,eng,M
23,incongruent,567.9626415379481,eng,M
23,incongruent,260.8230059451743,eng,M
23,congruent,495.8565196741789,eng,M
23,incongruent,277.38507126159146,eng,M
24,congruent,289.6462213761172,eng,M
24,incongruent,411.0256708353876,eng,M
24,incongruent,271.6199015226946,eng,M
24,incongruent,521.9348757091793,eng,M
24,congruent,229.59264980675255,eng,M
24,congruent,329.0743495890192,eng,M
24,congruent,568.1559619883512,eng,M
24,congruent,363.52262460195567,eng,M
24,congruent,585.4539674915322,eng,M
24,congruent,290.2784420926856,eng,M
24,congruent,465.6395375689152,eng,M
24,congruent,311.2533279687969,eng,M
24,incongruent,425.44368453661036,eng,M
24,incongruent,594.1672826842175,eng,M
24,incongruent,382.5236549861971,eng,M
24,congruent,318.9112281516054,eng,M
24,congruent,387.3087689663819,eng,M
24,incongruent,636.1356408027327,eng,M
24,congruent,357.6389019657639,eng,M
24,incongruent,432.2605255771088,eng,M
24,incongruent,265.6112586707176,eng,M
24,incongruent,410.7374414097918,eng,M
24,congruent,612.516296064063,eng,M
24,incongruent,389.9597586103249,eng,M
24,incongruent,1161.2145953702131,eng,M
24,incongruent,284.80657476874876,eng,M
24,incongruent,567.908833824861,eng,M
24,congruent,522.6526949269228,eng,M
24,congruent,888.744878967683,eng,M
24,congruent,459.9290676977642,eng,M
24,congruent,351.01059263735044,eng,M
24,incongruent,500.88495038663916,eng,M
24,congruent,406.97320795933604,eng,M
24,incongruent,306.4976441529258,eng,M
24,congruent,192.98501946874956,eng,M
24,incongruent,429.54591000952985,eng,M
24,incongruent,529.8211542286347,eng,M
24,incongruent,341.43762464185045,eng,M
24,congruent,456.09041644835565,eng,M
24,incongruent,282.57778888533795,eng,M
24,congruent,674.0097681558425,eng,M
24,incongruent,585.3311518089678,eng,M
24,congruent,726.1770329115758,eng,M
24,incongruent,338.70655743600486,eng,M
24,congruent,939.7826803731151,eng,M
24,congruent,265.70714956128575,eng,M
24,congruent,658.7307883585229,eng,M
24,congruent,200.38089196061395,eng,M
24,incongruent,551.1817898315487,eng,M
24,congruent,295.6137302735833,eng,M
24,incongruent,402.74709423974235,eng,M
24,incongruent,548.7064758122241,eng,M
24,congruent,213.94162489539497,eng,M
24,congruent,399.7677828819981,eng,M
24,incongruent,209.24004633270297,eng,M
24,incongruent,529.2700157345616,eng,M
24,congruent,273.5758069314634,eng,M
24,congruent,297.133056508272,eng,M
24,congruent,317.0052051917243,eng,M
24,congruent,155.69756763373303,eng,M
24,incongruent,267.35959795290296,eng,M
24,incongruent,285.2667600260846,eng,M
24,incongruent,328.0749469095496,eng,M
24,incongruent,174.36105146922642,eng,M
24,congruent,253.1462716193705,eng,M
24,incongruent,370.804239394528,eng,M
24,incongruent,241.6239073260544,eng,M
24,incongruent,427.59848723136207,eng,M
24,incongruent,359.63085472594156,eng,M
24,congruent,731.8050321123962,eng,M
24,congruent,225.85433878172842,eng,M
24,incongruent,409.60723133420163,eng,M
24,incongruent,255.34914711649452,eng,M
24,congruent,483.7686821770135,eng,M
24,congruent,501.3772098621882,eng,M
24,incongruent,366.7832957506132,eng,M
24,incongruent,598.9452078615147,eng,M
24,congruent,716.2543274274593,eng,M
24,congruent,263.95868623257263,eng,M
24,congruent,526.9692021090805,eng,M
24,incongruent,547.9362185736062,eng,M
24,incongruent,325.8405711143691,eng,M
24,congruent,334.13567243430333,eng,M
24,congruent,456.97214522627144,eng,M
24,congruent,342.887471560319,eng,M
24,congruent,633.2580155473429,eng,M
24,incongruent,331.2684678557976,eng,M
24,congruent,820.4938969296434,eng,M
24,incongruent,354.20037071482705,eng,M
24,incongruent,561.7865835026992,eng,M
24,congruent,408.2302098939945,eng,M
24,incongruent,588.0049676610427,eng,M
24,congruent,427.367454975218,eng,M
24,incongruent,283.155355766864,eng,M
24,incongruent,383.57916822261575,eng,M
24,incongruent,376.16616975819363,eng,M
24,incongruent,375.5596261048726,eng,M
24,congruent,357.010619152246,eng,M
24,congruent,453.6026893626438,eng,M
24,incongruent,242.0300873363485,eng,M
25,congruent,353.62207026865735,eng,K
25,congruent,228.84021968880376,eng,K
25,congruent,423.80399927783526,eng,K
25,congruent,310.88903628092663,eng,K
25,incongruent,698.8745915985482,eng,K
25,congruent,295.3679946060809,eng,K
25,congruent,333.50352111616803,eng,K
25,incongruent,267.89654336218723,eng,K
25,incongruent,438.8669486639341,eng,K
25,incongruent,574.5147394265869,eng,K
25,congruent,520.1220525569654,eng,K
25,congruent,231.60107367782152,eng,K
25,incongruent,466.1438749775559,eng,K
25,incongruent,460.58332346116356,eng,K
25,congruent,273.7908231858131,eng,K
25,incongruent,599.2145302722959,eng,K
25,incongruent,859.5691055936802,eng,K
25,incongruent,399.25473122685116,eng,K
25,congruent,263.9244841033781,eng,K
25,congruent,904.0885843340018,eng,K
25,incongruent,635.2965920042609,eng,K
25,congruent,541.8246937337622,eng,K
25,congruent,894.9738998013042,eng,K
25,congruent,321.1049766423736,eng,K
25,congruent,477.03950962649185,eng,K
25,congruent,436.5351355654899,eng,K
25,incongruent,350.3050217964975,eng,K
25,incongruent,468.81839396676787,eng,K
25,congruent,419.1748126516761,eng,K
25,incongruent,562.7418703778849,eng,K
25,congruent,333.32099276297487,eng,K
25,congruent,665.2582848704081,eng,K
25,incongruent,352.26422543876004,eng,K
25,incongruent,260.44433403778976,eng,K
25,congruent,261.8309533239835,eng,K
25,congruent,430.8565950474058,eng,K
25,incongruent,995.4900565284146,eng,K
25,incongruent,385.9567105417739,eng,K
25,congruent,305.1823175704159,eng,K
25,congruent,287.8469377153863,eng,K
25,congruent,685.4260000575932,eng,K
25,congruent,306.6726278075696,eng,K
25,incongruent,443.8357608652219,eng,K
25,congruent,337.72839122023214,eng,K
25,congruent,312.9064648634983,eng,K
25,incongruent,514.4310148849129,eng,K
25,incongruent,294.0347204104973,eng,K
25,incongruent,564.408729245276,eng,K
25,incongruent,388.9916005979673,eng,K
25,congruent,302.40324039778477,eng,K
25,incongruent,247.5547732691367,eng,K
25,incongruent,412.16082876905364,eng,K
25,incongruent,284.8461499103115,eng,K
25,congruent,284.3508902356548,eng,K
25,incongruent,486.53681618259793,eng,K
25,incongruent,216.92285029378144,eng,K
25,incongruent,333.40673464701695,eng,K
25,incongruent,586.9784204594331,eng,K
25,incongruent,465.7291058856228,eng,K
25,congruent,349.9736200169666,eng,K
25,incongruent,332.9548855173206,eng,K
25,congruent,252.82737740647616,eng,K
25,congruent,271.2614985698472,eng,K
25,congruent,611.2869134488005,eng,K
25,congruent,322.2438397716669,eng,K
25,incongruent,231.81183615528644,eng,K
25,incongruent,403.765503885787,eng,K
25,incongruent,375.9652173817351,eng,K
25,congruent,596.4255831566707,eng,K
25,incongruent,469.34762102715626,eng,K
25,incongruent,708.199024761736,eng,K
25,congruent,421.6673876603318,eng,K
25,congruent,370.8955817947625,eng,K
25,congruent,302.4348253481376,eng,K
25,congruent,207.3074921631021,eng,K
25,congruent,482.7273677850412,eng,K
25,incongruent,640.1210486298089,eng,K
25,congruent,751.1838702729843,eng,K
25,incongruent,252.06340804024217,eng,K
25,incongruent,568.5917595383195,eng,K
25,incongruent,376.03031774002125,eng,K
25,congruent,397.14959492513935,eng,K
25,incongruent,288.2907580082417,eng,K
25,incongruent,330.98294047649324,eng,K
25,incongruent,382.0221860468952,eng,K
25,incongruent,176.82468440067393,eng,K
25,congruent,347.38005763640035,eng,K
25,congruent,270.22895218911094,eng,K
25,congruent,235.77017582037115,eng,K
25,incongruent,409.52480926767487,eng,K
25,incongruent,433.81753739634746,eng,K
25,incongruent,504.73861090533313,eng,K
25,congruent,480.15237077772576,eng,K
25,congruent,414.5540652269623,eng,K
25,incongruent,761.2535077319144,eng,K
25,congruent,444.1804085049015,eng,K
25,congruent,666.118776198133,eng,K
25,incongruent,224.1890052043894,eng,K
25,incongruent,173.6031207685214,eng,K
25,congruent,369.97992756916096,eng,K
26,congruent,260.7507729673442,eng,M
26,incongruent,471.21687104479844,eng,M
26,incongruent,255.0123514823601,eng,M
26,congruent,417.92215418829227,eng,M
26,congruent,340.2676525846899,eng,M
26,congruent,403.83836295601975,eng,M
26,congruent,466.11985754464655,eng,M
26,congruent,418.3197696432934,eng,M
26,incongruent,601.1764372933615,eng,M
26,incongruent,305.2771810188197,eng,M
26,congruent,311.4184717160038,eng,M
26,incongruent,390.8336006716452,eng,M
26,congruent,532.2543470584544,eng,M
26,congruent,354.02876913214527,eng,M
26,congruent,927.34711860482,eng,M
26,incongruent,544.4904518565096,eng,M
26,congruent,289.31661187031204,eng,M
26,congruent,313.9820280933594,eng,M
26,incongruent,310.18325219918495,eng,M
26,congruent,227.86734192297888,eng,M
26,congruent,305.57912712667013,eng,M
26,congruent,381.6611399785083,eng,M
26,incongruent,414.0876439247828,eng,M
26,incongruent,325.926444780098,eng,M
26,incongruent,507.3645635829809,eng,M
26,congruent,441.6387214881803,eng,M
26,congruent,418.84130043655057,eng,M
26,congruent,406.90544325817405,eng,M
26,congruent,635.5052534628112,eng,M
26,congruent,233.51815720170413,eng,M
26,congruent,426.29308885815163,eng,M
26,incongruent,243.6985826686765,eng,M
26,incongruent,832.7138940926387,eng,M
26,incongruent,381.71127970304997,eng,M
26,congruent,527.1430534089064,eng,M
26,congruent,513.5227252842999,eng,M
26,congruent,537.454552542614,eng,M
26,incongruent,494.2608752369515,eng,M
26,incongruent,301.34314008262976,eng,M
26,congruent,306.10106263656314,eng,M
26,incongruent,291.8347803930433,eng,M
26,congruent,289.7274434068331,eng,M
26,congruent,442.72610986890436,eng,M
26,incongruent,618.1896857719471,eng,M
26,incongruent,414.0307982179444,eng,M
26,congruent,340.0049946947184,eng,M
26,incongruent,423.8792919689152,eng,M
26,incongruent,300.8073223605896,eng,M
26,incongruent,267.83512647705135,eng,M
26,incongruent,446.83191614017306,eng,M
26,incongruent,607.6666379900248,eng,M
26,incongruent,333.57116759468505,eng,M
26,congruent,360.5542368276293,eng,M
26,incongruent,579.4712699057997,eng,M
26,congruent,342.53060351987324,eng,M
26,incongruent,471.1292009726183,eng,M
26,incongruent,287.0240195534832,eng,M
26,incongruent,405.4160433655709,eng,M
26,congruent,295.8873699363828,eng,M
26,congruent,594.6594123759171,eng,M
26,incongruent,520.5255424945062,eng,M
26,incongruent,516.9410523745667,eng,M
26,congruent,340.14659858614965,eng,M
26,incongruent,700.3773659515687,eng,M
26,incongruent,448.7846245966637,eng,M
26,incongruent,437.8670104091873,eng,M
26,incongruent,496.496239394232,eng,M
26,congruent,181.04249065757358,eng,M
26,incongruent,284.49063247039464,eng,M
26,congruent,301.8900100590003,eng,M
26,congruent,271.6514157212127,eng,M
26,incongruent,559.0366384450415,eng,M
26,incongruent,289.60326986343506,eng,M
26,incongruent,421.00027372529985,eng,M
26,congruent,321.9411527924874,eng,M
26,incongruent,218.60292483742785,eng,M
26,congruent,477.9421307440913,eng,M
26,incongruent,279.98526029045496,eng,M
26,congruent,236.6545252775719,eng,M
26,congruent,272.92393540668854,eng,M
26,incongruent,380.83660271012775,eng,M
26,incongruent,465.2553691356739,eng,M
26,congruent,230.70578182041933,eng,M
26,incongruent,584.7863308895621,eng,M
26,congruent,310.08925242157807,eng,M
26,incongruent,293.39833988327473,eng,M
26,incongruent,491.63460374326655,eng,M
26,incongruent,242.45229828497185,eng,M
26,congruent,376.034588717682,eng,M
26,congruent,358.2663585536765,eng,M
26,congruent,352.45194218357796,eng,M
26,congruent,413.31507566208114,eng,M
26,congruent,270.34583604723304,eng,M
26,incongruent,296.6190939963638,eng,M
26,congruent,387.43333299116586,eng,M
26,incongruent,263.3185084431282,eng,M
26,incongruent,344.2025393823784,eng,M
26,congruent,188.07101338544,eng,M
26,congruent,331.52901706164135,eng,M
26,incongruent,414.61113398239604,eng,M
27,incongruent,374.35416272421156,eng,M
27,congruent,368.4151566540522,eng,M
27,incongruent,540.6565467257419,eng,M
27,congruent,255.1772266821146,eng,M
27,congruent,457.74754693610373,eng,M
27,incongruent,465.46725061417186,eng,M
27,incongruent,607.7720798939513,eng,M
27,congruent,339.9219197323499,eng,M
27,incongruent,592.5380561338031,eng,M
27,incongruent,351.85844396952376,eng,M
27,congruent,440.5216789889788,eng,M
27,congruent,393.90542744052345,eng,M
27,congruent,291.8641351590737,eng,M
27,congruent,619.5262746904602,eng,M
27,incongruent,426.84139816231766,eng,M
27,congruent,324.29547980523387,eng,M
27,congruent,513.4182998662291,eng,M
27,incongruent,345.3724769949398,eng,M
27,congruent,324.7711367275682,eng,M
27,incongruent,1317.6361562929746,eng,M
27,congruent,611.2599918443454,eng,M
27,incongruent,256.5376260585543,eng,M
27,congruent,286.11585178690314,eng,M
27,congruent,323.59832013442156,eng,M
27,incongruent,704.7082676954401,eng,M
27,congruent,278.0048321866767,eng,M
27,incongruent,473.69424029132426,eng,M
27,incongruent,406.96140042272714,eng,M
27,congruent,1214.591899448926,eng,M
27,incongruent,223.33128968457694,eng,M
27,congruent,303.4362692512502,eng,M
27,incongruent,399.6707133892719,eng,M
27,incongruent,216.99497335757985,eng,M
27,congruent,278.44730041666816,eng,M
27,incongruent,813.9608233165285,eng,M
27,congruent,364.8840489162491,eng,M
27,congruent,434.07505793508074,eng,M
27,congruent,298.28787399699337,eng,M
27,incongruent,538.6319831395215,eng,M
27,incongruent,581.2579786521749,eng,M
27,congruent,440.2683405849969,eng,M
27,incongruent,421.6380461836432,eng,M
27,incongruent,447.2224606444762,eng,M
27,incongruent,474.8748153636853,eng,M
27,congruent,405.1839038837127,eng,M
27,congruent,283.74670107412396,eng,M
27,incongruent,384.6455430438185,eng,M
27,incongruent,504.98042078380763,eng,M
27,congruent,226.0498050888708,eng,M
27,incongruent,242.7042762833733,eng,M
27,congruent,396.7334485297709,eng,M
27,incongruent,602.5045207163549,eng,M
27,incongruent,325.4958567489183,eng,M
27,incongruent,161.37961472751232,eng,M
27,incongruent,382.8883507763622,eng,M
27,congruent,233.41951791377136,eng,M
27,congruent,429.9628568290597,eng,M
27,congruent,562.6632530049131,eng,M
27,incongruent,236.2360085210658,eng,M
27,incongruent,420.6005384907247,eng,M
27,congruent,289.2326710247307,eng,M
27,congruent,333.77471749583697,eng,M
27,congruent,216.10153482954934,eng,M
27,incongruent,685.7742183939731,eng,M
27,incongruent,616.3041659268689,eng,M
27,incongruent,833.9688525394557,eng,M
27,congruent,240.1126711421676,eng,M
27,congruent,397.85616299020467,eng,M
27,congruent,627.1530980080186,eng,M
27,incongruent,429.31887962336623,eng,M
27,congruent,901.5838550538549,eng,M
27,incongruent,563.265972511949,eng,M
27,incongruent,314.5249226230523,eng,M
27,congruent,522.9661363654861,eng,M
27,congruent,327.7926531721825,eng,M
27,congruent,421.74576785774843,eng,M
27,congruent,369.1801656861483,eng,M
27,incongruent,344.8843743350161,eng,M
27,incongruent,293.56802916679936,eng,M
27,incongruent,399.01434495114813,eng,M
27,incongruent,819.8893692902991,eng,M
27,congruent,507.6973992950517,eng,M
27,congruent,311.26603954920165,eng,M
27,congruent,214.2435705721859,eng,M
27,congruent,292.9529175326929,eng,M
27,incongruent,896.3901546868204,eng,M
27,incongruent,1005.3825490536348,eng,M
27,congruent,426.94682042041853,eng,M
27,incongruent,556.267927510311,eng,M
27,congruent,151.17758496143298,eng,M
27,incongruent,624.176291907283,eng,M
27,incongruent,509.89045547341726,eng,M
27,incongruent,385.3991133477441,eng,M
27,incongruent,424.421038156478,eng,M
27,congruent,355.9397403499479,eng,M
27,congruent,225.9606585926717,eng,M
27,incongruent,237.57269756741778,eng,M
27,incongruent,625.9809720450342,eng,M
27,congruent,560.4260078078664,eng,M
27,congruent,313.39577338012293,eng,M
28,incongruent,269.28132431236264,eng,M
28,congruent,726.6241064988722,eng,M
28,congruent,280.1360699539998,eng,M
28,incongruent,521.789750157247,eng,M
28,incongruent,452.51006103812546,eng,M
28,congruent,660.638673016398,eng,M
28,incongruent,330.65845749493326,eng,M
28,incongruent,326.01166415820825,eng,M
28,congruent,331.80169573337014,eng,M
28,congruent,366.0452625516968,eng,M
28,incongruent,341.4364411645944,eng,M
28,congruent,164.25769991759023,eng,M
28,congruent,271.82740723046504,eng,M
28,incongruent,696.6268882975714,eng,M
28,congruent,504.4916425187308,eng,M
28,incongruent,450.97892939141514,eng,M
28,incongruent,294.19994412405237,eng,M
28,incongruent,377.5353971044357,eng,M
28,incongruent,487.3510700285529,eng,M
28,congruent,457.1031818289228,eng,M
28,congruent,333.1617804875056,eng,M
28,incongruent,321.41970089831466,eng,M
28,congruent,259.531994865549,eng,M
28,incongruent,269.40767678642817,eng,M
28,congruent,281.6541507174639,eng,M
28,congruent,381.5764002217701,eng,M
28,incongruent,367.45726222613007,eng,M
28,incongruent,550.6657362645,eng,M
28,congruent,312.62975362829644,eng,M
28,congruent,562.6643073504987,eng,M
28,incongruent,343.16655434906227,eng,M
28,incongruent,320.20864190487777,eng,M
28,incongruent,458.370123362798,eng,M
28,incongruent,345.22599907999694,eng,M
28,incongruent,301.231650192648,eng,M
28,incongruent,372.0614333973535,eng,M
28,congruent,536.3442515014357,eng,M
28,congruent,347.4986758145349,eng,M
28,incongruent,332.40523887882546,eng,M
28,congruent,220.0924687580314,eng,M
28,congruent,292.4264878884624,eng,M
28,incongruent,360.41299756893744,eng,M
28,congruent,340.4252149387446,eng,M
28,incongruent,668.2962121669482,eng,M
28,incongruent,471.05393019620885,eng,M
28,congruent,473.929661921299,eng,M
28,congruent,379.65448998234,eng,M
28,incongruent,504.9133215980571,eng,M
28,congruent,471.3814462509006,eng,M
28,incongruent,574.6062016724802,eng,M
28,incongruent,746.9446291825832,eng,M
28,incongruent,485.2401788890948,eng,M
28,incongruent,552.8740799400257,eng,M
28,incongruent,539.5461804693556,eng,M
28,congruent,405.59653731884964,eng,M
28,congruent,828.7135718191909,eng,M
28,incongruent,226.38624849585125,eng,M
28,congruent,623.6264225418145,eng,M
28,congruent,458.818171149099,eng,M
28,congruent,806.6854062638263,eng,M
28,incongruent,237.15234286596956,eng,M
28,congruent,283.83466603025846,eng,M
28,incongruent,542.3584893325342,eng,M
28,incongruent,447.7499982472148,eng,M
28,congruent,276.9794146525774,eng,M
28,congruent,833.3293657589534,eng,M
28,congruent,501.0695939555708,eng,M
28,congruent,425.0235773632121,eng,M
28,incongruent,727.7364199406165,eng,M
28,congruent,274.24887056635157,eng,M
28,incongruent,101.65806529219475,eng,M
28,incongruent,444.81021759941837,eng,M
28,congruent,429.49192078871204,eng,M
28,incongruent,644.7130200239797,eng,M
28,congruent,249.04696295346417,eng,M
28,congruent,410.0239156161351,eng,M
28,congruent,381.60707557209116,eng,M
28,congruent,275.4061306729328,eng,M
28,incongruent,391.3296164718971,eng,M
28,congruent,163.13389176933887,eng,M
28,incongruent,643.439992296921,eng,M
28,incongruent,250.9563944021865,eng,M
28,incongruent,368.46291020739284,eng,M
28,congruent,476.6925650016225,eng,M
28,congruent,810.2537470238244,eng,M
28,congruent,433.6036258160069,eng,M
28,incongruent,413.4712078659216,eng,M
28,congruent,363.8295038964927,eng,M
28,incongruent,462.4608819147818,eng,M
28,incongruent,406.02637048978363,eng,M
28,congruent,303.8831913096038,eng,M
28,congruent,243.69011130507087,eng,M
28,congruent,283.65501267793144,eng,M
28,incongruent,333.07942720184457,eng,M
28,incongruent,449.9684818561615,eng,M
28,congruent,411.833974214876,eng,M
28,incongruent,497.84725679793894,eng,M
28,congruent,272.8649057866377,eng,M
28,incongruent,370.3192312700455,eng,M
28,congruent,286.01353237277715,eng,M
29,congruent,291.5561079158983,eng,K
29,incongruent,492.378139988454,eng,K
29,incongruent,936.5411648937566,eng,K
29,incongruent,457.7287988909642,eng,K
29,incongruent,214.95132914989958,eng,K
29,incongruent,403.0596975099493,eng,K
29,congruent,636.698638364647,eng,K
29,congruent,275.29137284955465,eng,K
29,congruent,340.66520819932816,eng,K
29,congruent,278.99109938122774,eng,K
29,congruent,417.5875303424366,eng,K
29,congruent,265.2380305297567,eng,K
29,incongruent,848.8373108668077,eng,K
29,incongruent,250.9983766339829,eng,K
29,incongruent,210.28917532211037,eng,K
29,incongruent,325.0828044722693,eng,K
29,congruent,322.01480330875427,eng,K
29,congruent,303.0775101148235,eng,K
29,congruent,415.52264263776385,eng,K
29,incongruent,270.71382148453546,eng,K
29,congruent,293.0954642984493,eng,K
29,congruent,335.6662155440322,eng,K
29,congruent,461.2038169484823,eng,K
29,incongruent,412.2992904613816,eng,K
29,incongruent,447.7959219968798,eng,K
29,incongruent,341.0029909485414,eng,K
29,incongruent,248.49221932974575,eng,K
29,congruent,629.8911533141202,eng,K
29,incongruent,541.0706602895195,eng,K
29,congruent,289.857401122716,eng,K
29,incongruent,340.9424186698914,eng,K
29,incongruent,352.5799260552766,eng,K
29,congruent,446.0747664305379,eng,K
29,congruent,528.0317918485674,eng,K
29,congruent,304.1535327132318,eng,K
29,congruent,710.2116399622087,eng,K
29,congruent,390.5730172770998,eng,K
29,incongruent,282.6161959565049,eng,K
29,congruent,372.7130014035449,eng,K
29,incongruent,240.13057990505126,eng,K
29,incongruent,359.3860473910246,eng,K
29,incongruent,288.02409315170996,eng,K
29,incongruent,391.4905061816126,eng,K
29,congruent,329.57547561006163,eng,K
29,incongruent,342.6982786662435,eng,K
29,incongruent,433.47235232492665,eng,K
29,congruent,618.2914246818208,eng,K
29,congruent,371.0267385025305,eng,K
29,incongruent,531.3259999655768,eng,K
29,congruent,364.9109564404611,eng,K
29,incongruent,368.6883753933065,eng,K
29,congruent,265.4077084907297,eng,K
29,congruent,304.57153621732056,eng,K
29,incongruent,292.675777580724,eng,K
29,incongruent,298.51554751371117,eng,K
29,incongruent,669.6320308275804,eng,K
29,incongruent,248.76622353835796,eng,K
29,congruent,362.50077519735987,eng,K
29,congruent,384.8065649060575,eng,K
29,incongruent,701.049651889564,eng,K
29,congruent,357.1836011496604,eng,K
29,congruent,272.00349480255727,eng,K
29,congruent,227.91100020717434,eng,K
29,incongruent,662.894204533257,eng,K
29,incongruent,437.72915029451894,eng,K
29,incongruent,869.7574588035968,eng,K
29,congruent,297.2086997251169,eng,K
29,incongruent,148.30607657267467,eng,K
29,incongruent,333.6785976164899,eng,K
29,incongruent,375.88142734028486,eng,K
29,congruent,347.44544832193384,eng,K
29,incongruent,299.0716340923714,eng,K
29,incongruent,402.02729916658706,eng,K
29,incongruent,472.0060094786691,eng,K
29,incongruent,523.8800773217868,eng,K
